path,bytes,sha256
work/article_A021_liebig_graph/computations/c4_linearization_fourier_decay.py,1469,8acedfd05c7482459f4a5753fd968b708bd5f7e313f29ecdd0cf93db03b49edb
work/article_A021_liebig_graph/computations/c4_naim_numerical_summary.json,1850,50121010e74d25c94d38734c8e7b53d3a142a03ded95c423243dc7a99f7b3564
work/article_A021_liebig_graph/computations/c4_sixth_derivative_coefficient_sum.json,574,1d633a72f530540b4cf68f9d104020e456f63b058a4162b5cee211422328a0b6
work/article_A021_liebig_graph/computations/c4_sixth_derivative_sensitivity.json,424,8e037b41a3ca66c29c96950ca5fcacb29b301ac19e370c5fa1338f27e39a3086
work/article_A021_liebig_graph/computations/c4_sixth_derivative_sensitivity.py,2102,f8b2b694feaedec5a59f7c3a82a00b74f137123aa62b4c577c660cf128c72578
work/article_A021_liebig_graph/computations/c4_slack_argument_count.py,2179,5118592ba3b4499c7351d0f6106e411354e183be1d42ee2b53baab7b61553293
work/article_A021_liebig_graph/computations/c4_slack_semigroup_convergence_extrapolation.json,863,38834b70496055a3c1bfad217c6c27191d009f5278e7c3a8e5b0fbf0b256053a
work/article_A021_liebig_graph/computations/c4_slack_semigroup_inf_convergence.json,4406,9086f48ce4f8bf5f6f4e0bd7b33a19d6cb4e82be0c5eff0eb7f263683d75a6c4
work/article_A021_liebig_graph/computations/c4_slack_semigroup_m200.json,455,5df2704f40e4f4e5b442efcae70d37bfa2fa5b405857ed34a051508e11006505
work/article_A021_liebig_graph/computations/c4_slack_semigroup_m400.json,455,bd516eee5dbe7da5f625d84bdd90e9f1c852ecf0225d72f3a1999b00bc22e32a
work/article_A021_liebig_graph/computations/c4_slack_semigroup_prefactor.py,871,23f9fcedeaeb31be714fa29ce76bb1009bfdc282711345136424fe64d680813e
work/article_A021_liebig_graph/computations/c4_slack_tau10_argument_count.json,6499,b2f10a8ab424be944557009df2668cc567963748e2806b4e745c630d6d9b109c
work/article_A021_liebig_graph/computations/c4_tau4p5.json,826,84c4136cff40488060a3a1908148ee9d36b601c969b15b00ad1bc3d88a8aaf5b
work/article_A021_liebig_graph/computations/c4_tau4p5_cap_seed.json,554,2491ca9c6c8b4d216bb57ac75a77e6fef406203a6ee46c8a84fa2c3f9c81dcc8
work/article_A021_liebig_graph/computations/c4_tau4p5_cap_seed.npz,65574,51f5ebefe07240e64087e373ada8fe3fd11df1cdb83d7c6c3363df98f7640df8
work/article_A021_liebig_graph/computations/c4_tau4p5_dt0p1.json,834,1b5c327aafd1b42b4ff343869e40333b3bf56ed17ae9fa3a336073e2202d0f4c
work/article_A021_liebig_graph/computations/c4_tau4p5_dt0p25.json,825,a0373715a153f802dc222f22755f1e8b52a1d8753a26686ced123dc21ee9500f
work/article_A021_liebig_graph/computations/c4_tau4p5_fine.json,837,df768a438ab524f17b87f52d56d94bc0ec7adafa6b07049c3e030a91445795c1
work/article_A021_liebig_graph/computations/c4_tight_jacobian_interval.json,546,0171fc55dba784edf71bf114014ede170e32504d8689463ecccfa7b9a900212e
work/article_A021_liebig_graph/computations/c4_tight_jacobian_interval.py,1942,bf9230e343d656a9392a8320035a25a2af88d2ecc15b25db85b6350825030469
work/article_A021_liebig_graph/computations/export_c4_fourier_coefficients.py,1528,a3808f9b7c465806f92796663537ba5a2b62da31984fa8e16e09464fcad152c3
work/article_A021_liebig_graph/computations/prepare_c4_cap_seed.py,2118,cd3eb29c30ec450ef10db5714876b78838b6648b8280ae5d5bfb9e8909ff4dcc
work/article_A021_liebig_graph/computations/summarize_c4_naim.py,1947,a5c10a615bb21b3ed153ef80b7efe4ab4afd6375a4a6740a674213fc3c6ad7aa
work/article_A021_liebig_graph/data_availability_crosswalk.md,3724,97b5517ec933c9126bb7987a623e87dfb32a89bbe3cbc6d68db8df3b5d8e8f4f
work/article_A021_liebig_graph/evaluation_and_verification.md,772,da3c9c4bb4912f64e64e1dbe154d6a2844eef7104ae0b62ed83773490d6e0ad8
work/article_A021_liebig_graph/formal_content_inventory.md,435,9a3fcc971d0044181d06d2e68559335f63ae88b061a4e5f48ae7513276d6e1b4
work/article_A021_liebig_graph/fourier_weight_selection_assessment.md,2355,b47e7b13f230247c6c6fd3ca788ec6e76f898b40de6cd6c7fbbe0c3773aa7e80
work/article_A021_liebig_graph/generic_two_block_periodic_persistence_theorem.md,8405,bb4ece8798d8f7d6a8d4be515f53a776981454d093abd78f84d7062e2d21640f
work/article_A021_liebig_graph/internal_A018_to_A021_crosswalk_attempt.md,21778,ab0fa7579018f7fcf70c709128a0a2f7ecf4ef3140a42ea487c53d8be2d6aed5
work/article_A021_liebig_graph/manuscript_v18_coupling_assessment.md,4004,35139873dfd2612ddc5acd4669fecebb910366bf23023bc4cc45563b16c9d2dc
work/article_A021_liebig_graph/minimal_two_block_periodic_naim_scaffold.md,4630,670f659013d5178eaba1c7113c5f13412eb21c1c60ef30c03c4929a48f8ed720
work/article_A021_liebig_graph/product_prefactor_bunching_assessment.md,3460,74537c1cbd2986882393bc3a6115630341104aa7c0fbf7c1891ed55789841300
work/article_A021_liebig_graph/slack_root_count_verification.md,2232,5748147754e18ef6a2c41d03a61a67e1d34d079ae0dd04b76db7b5be6b707dbe
work/article_A022_stage_harvest/evaluation_and_verification.md,912,9ed42d5ed55c144433dae8524496d92021b56ed78edb5798f3bf18619dc46056
work/article_A022_stage_harvest/formal_content_inventory.md,361,19402747441f9bf8a0ef9830ebbb8756f95b1bfe27371b40bb9aab9b34d0ef1b
work/article_A023_spatial/evaluation_and_verification.md,1092,8a76254f7b66c09d14ae33a4521a8f55fc3222c915a363968af753d2443d406d
work/article_A023_spatial/formal_content_inventory.md,557,c40bf1020ee4f6c68fa16640877c8e220bbbcad363697f20465f55af2efaa9fe
work/article_A024_first_passage/evaluation_and_verification.md,516,90700fc88943134b31b401df2c7f7740a0c2e6517a67032edeb472e6644f906d
work/article_A024_first_passage/formal_content_inventory.md,487,655e0f9c79dc898eeb3b487828f746f3b27aa4c2fc1bc5da9a8cebe54c2a0f01
work/article_A025_validation_status/evaluation_and_verification.md,2528,80d084efe8c48c1103d720a33b890f09c220a08668ebb5f8d29f72ae3e808dc2
work/article_A025_validation_status/formal_content_inventory.md,1195,fc36eaf0bbc5b942ad9f86254ea3af277d5573101bbe3c36f04a19dbd38b115a
